Date,Open,High,Low,Close,Volume,Adj Close,TR,ATR,DM+1,DM-1,TR14,DM+14,DM-14,DI+14,DI-14,DI 14 Diff,DI 14 sum,DX,ADX,12 day SMA,12 day constant,12 day EMA,9 day SMA,9 day constant,9 day EMA,26 day SMA,26 day constant,26 day EMA,20 day SMA,20 day constant,20 day EMA,MACD,MACD SIGNAL,MACD Diff,TP,TP SMA 20,mean deviation,CCI,20 SMA,ST dev,Upper BB,Lower BB,bandwidth,KC Upper,KC lower,KC width,BB<KC,CCI cross,CCI above,DI cross,DI above,MA cross,MA above,CCI 3 cross,DI 3 cross,MA 3 cross,price>kc,Buy,Buy 2,Buy 3,Buy 4,modified 4,Modified count,sell,sell 2,sell 3,PRICE IN,Price in 2,Price in 3,Price in 4,PRICE OUT,Price out 2,Price out 3,1&4,4,2 & 4,"1,3,4",Sums,strength,uptrend 5,Volume,volume +
2/28/2012,27.16,27.3,26.87,27.23,951400,26.8,0.43,0.526,0.03,0,8.129982261,2.737468749,0.574562381,33.67127579,7.067203373,26.60407241,40.73847916,65.30453017,65.13654872,26.66416667,0.153846154,26.64479192,26.88111111,0.2,26.8327826,25.67653846,0.074074074,25.57894055,26.2395,0.095238095,26.05011913,1.065851373,1.154586221,-0.088734848,27.13333333,26.22033333,0.598966667,101.6194557,26.2395,0.832024489,27.90354898,24.57545102,3.328097955,27.10211913,24.99811913,2.104,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,sell,,,,,,,27.21,0,0,0,0,0,,0,970320.6044,0
2/29/2012,27.21,27.39,26.93,27,970500,26.57,0.46,0.536,0.09,0,8.009269243,2.631935267,0.533522211,32.86111612,6.66130947,26.19980665,39.52242559,66.29098862,64.62307969,26.75666667,0.153846154,26.69943932,26.94777778,0.2,26.86622608,25.82192308,0.074074074,25.68420421,26.3905,0.095238095,26.14058397,1.015235106,1.126715998,-0.111480891,27.10666667,26.3765,0.503183333,96.73964647,26.3905,0.665668649,27.7218373,25.0591627,2.662674595,27.21258397,25.06858397,2.144,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,sell,sell,sell,,,,,27.09,27.09,27.09,0,0,0,0,0,,0,970820.3297,0
3/1/2012,27.09,27.27,26.9,26.99,1279400,26.56,0.37,0.499,0,0.03,7.807178583,2.44393989,0.525413481,31.30375288,6.729876557,24.57387632,38.03362944,64.61091588,63.91089519,26.83333333,0.153846154,26.74414096,26.96222222,0.2,26.89098086,25.94307692,0.074074074,25.78092983,26.492,0.095238095,26.22148074,0.963211136,1.094015025,-0.13080389,27.05333333,26.4915,0.44135,84.86587868,26.492,0.590310088,27.67262018,25.31137982,2.361240352,27.21948074,25.22348074,1.996,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,sell,0,,,,,,26.97,,,0,0,0,0,0,,0,972517.8571,1
3/2/2012,26.97,27.24,26.74,26.74,1068500,26.32,0.5,0.486,0,0.16,7.74952297,2.269372755,0.647883947,29.2840316,8.360307459,20.92372414,37.64433906,55.58265775,63.28898015,26.88833333,0.153846154,26.74350389,26.93777778,0.2,26.86078469,26.04384615,0.074074074,25.85197206,26.5945,0.095238095,26.27086353,0.891531829,1.053518386,-0.161986557,26.90666667,26.59666667,0.357,57.8898226,26.5945,0.422699361,27.43989872,25.74910128,1.690797445,27.24286353,25.29886353,1.944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.76,,26.76,0,0,0,0,0,,0,972590.6593,1
3/5/2012,26.76,26.93,26.36,26.57,888100,26.15,0.57,0.495,0,0.38,7.765985615,2.107274701,0.981606522,27.13467171,12.63981896,14.49485275,39.77449067,36.44258545,61.27699065,26.9025,0.153846154,26.71681099,26.93555556,0.2,26.80262775,26.15,0.074074074,25.90515932,26.6115,0.095238095,26.29935271,0.811651668,1.005145043,-0.193493374,26.62,26.598,0.357733333,4.099888185,26.6115,0.414454762,27.44040952,25.78259048,1.657819049,27.28935271,25.30935271,1.98,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.17,,26.17,0,0,0,0,0,,0,972321.1538,0
3/6/2012,26.17,26.41,25.73,25.86,2334600,25.45,0.84,0.523,0,0.63,8.051272356,1.95675508,1.54149177,24.30367516,19.14593995,5.157735213,43.44961511,11.87061197,57.92170057,26.81916667,0.153846154,26.58499391,26.82444444,0.2,26.6141022,26.22192308,0.074074074,25.90181418,26.6045,0.095238095,26.2575096,0.683179728,0.94075198,-0.257572252,26,26.59583333,0.360333333,-110.2374345,26.6045,0.425751982,27.45600396,25.75299604,1.703007927,27.3035096,25.2115096,2.092,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,25.89,,25.89,0,0,0,0,0,,0,974871.7033,1
3/7/2012,25.89,26.44,25.85,26.21,1259100,25.8,0.59,0.534,0.03,0,8.066181474,1.84698686,1.431385215,22.89790858,17.74551217,5.152396407,40.64342076,12.67707371,54.23304686,26.75666667,0.153846154,26.52730254,26.77555556,0.2,26.53328176,26.31384615,0.074074074,25.92464276,26.606,0.095238095,26.25298487,0.602659778,0.873133539,-0.270473761,26.16666667,26.59633333,0.359733333,-79.62688411,26.606,0.424304136,27.45460827,25.75739173,1.697216545,27.32098487,25.18498487,2.136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.39,,26.39,0,0,0,0,0,,0,972211.2637,1
3/8/2012,26.39,26.64,25.96,26.61,1012600,26.19,0.68,0.563,0.2,0,8.170025654,1.915059227,1.329143414,23.44006381,16.26853416,7.171529656,39.70859797,18.06039503,50.86474572,26.75833333,0.153846154,26.54002523,26.70555556,0.2,26.54862541,26.415,0.074074074,25.97540996,26.622,0.095238095,26.28698632,0.564615261,0.811429884,-0.246814622,26.40333333,26.60633333,0.347733333,-38.91871166,26.622,0.418074156,27.45814831,25.78585169,1.672296624,27.41298632,25.16098632,2.252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.62,,26.62,0,0,0,0,0,,0,970967.5824,1
3/9/2012,26.62,26.85,26.52,26.76,1103100,26.34,0.33,0.527,0.21,0,7.916452393,1.988269282,1.234204599,25.11566019,15.5903748,9.52528539,40.70603499,23.40017983,47.73908565,26.75,0.153846154,26.5738675,26.66333333,0.2,26.59090033,26.48423077,0.074074074,26.03352775,26.6355,0.095238095,26.33203524,0.540339754,0.757211858,-0.216872104,26.71,26.6245,0.334933333,17.0183121,26.6355,0.417953048,27.4714061,25.7995939,1.67181219,27.38603524,25.27803524,2.108,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,26.75,,,0,0,0,0,0,,0,971166.7582,1
3/12/2012,26.75,26.87,26.35,26.45,517700,26.03,0.52,0.529,0,0.17,7.870991508,1.846250048,1.316047128,23.4563847,16.7202204,6.736164301,40.1766051,16.76638503,44.45992684,26.73333333,0.153846154,26.55481096,26.57666667,0.2,26.56272026,26.55192308,0.074074074,26.06437754,26.6635,0.095238095,26.34326998,0.490433419,0.70385617,-0.213422751,26.55666667,26.65516667,0.298133333,-22.02593918,26.6635,0.384490247,27.43248049,25.89451951,1.537960988,27.40126998,25.28526998,2.116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.84,,26.84,0,0,0,0,0,,0,970351.3736,0
3/13/2012,26.84,27.25,26.67,27.21,894800,26.78,0.8,0.566,0.38,0,8.108777829,2.094375044,1.222043761,25.82849214,15.07062824,10.7578639,40.89912038,26.30341142,41.95283098,26.73083333,0.153846154,26.65560927,26.6,0.2,26.69217621,26.58961538,0.074074074,26.14923846,26.7205,0.095238095,26.42581569,0.50637081,0.664359098,-0.157988288,27.04333333,26.703,0.2817,80.54273656,26.7205,0.376702469,27.47390494,25.96709506,1.506809875,27.55781569,25.29381569,2.264,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,27.16,,27.16,0,0,0,0,0,,1,970404.3956,0
3/14/2012,27.16,27.31,26.93,27.02,811800,26.59,0.38,0.558,0.06,0,7.909579412,2.004776827,1.134754921,25.34618748,14.3465899,10.99959758,39.69277738,27.71183652,39.64259652,26.72083333,0.153846154,26.71166939,26.60333333,0.2,26.75774097,26.62884615,0.074074074,26.21373932,26.7675,0.095238095,26.48240467,0.497930067,0.631073292,-0.133143225,27.08666667,26.75633333,0.262,84.05428329,26.7675,0.351665679,27.47083136,26.06416864,1.406662717,27.59840467,25.36640467,2.232,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,27.03,,,0,0,0,0,0,,0,969307.6923,0
3/15/2012,27.03,27.71,26.88,27.31,929000,26.88,0.83,0.604,0.4,0,8.174609454,2.261578482,1.053700998,27.66589028,12.88992464,14.77596563,40.55581492,36.43365487,37.60304401,26.7275,0.153846154,26.80372025,26.66666667,0.2,26.86819277,26.67230769,0.074074074,26.29494381,26.813,0.095238095,26.56122328,0.508776436,0.606613921,-0.097837485,27.3,26.801,0.268666667,123.82134,26.813,0.359945829,27.53289166,26.09310834,1.439783317,27.76922328,25.35322328,2.416,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sell,,,,,,,27.31,0,0,0,0,0,,0,968626.0989,0
3/16/2012,27.31,27.6,27.2,27.3,894100,26.87,0.4,0.594,0,0,7.990708779,2.100037162,0.978436641,26.28098733,12.24467902,14.03630831,38.52566635,36.43365487,35.56349151,26.7525,0.153846154,26.88007098,26.74777778,0.2,26.95455422,26.71115385,0.074074074,26.36939242,26.835,0.095238095,26.63158297,0.51067856,0.587426849,-0.076748288,27.36666667,26.83583333,0.286916667,123.3420467,26.835,0.375266572,27.58553314,26.08446686,1.501066288,27.81958297,25.44358297,2.376,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,1,968883.7912,0
3/19/2012,27.2,27.53,27.08,27.34,416700,26.91,0.45,0.582,0,0.12,7.869943866,1.950034508,1.02854831,24.7782518,13.06932206,11.70892974,37.84757386,30.9370682,33.1086728,26.78166667,0.153846154,26.95082929,26.91222222,0.2,27.03164338,26.74384615,0.074074074,26.44128928,26.854,0.095238095,26.69905125,0.509540013,0.571849481,-0.062309468,27.31666667,26.856,0.305066667,100.6701632,26.854,0.39042797,27.63485594,26.07314406,1.561711881,27.86305125,25.53505125,2.328,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,0,968189.2857,0
3/20/2012,27.16,27.31,27.12,27.22,549900,26.79,0.22,0.52,0,0,7.527805019,1.810746328,0.955080573,24.05410772,12.6873713,11.36673642,36.74147902,30.9370682,30.58339277,26.82166667,0.153846154,26.99224017,27.02444444,0.2,27.0693147,26.795,0.074074074,26.49897155,26.8855,0.095238095,26.74866542,0.493268616,0.556133308,-0.062864693,27.21666667,26.87966667,0.312733333,71.83969303,26.8855,0.393261681,27.67202336,26.09897664,1.573046725,27.78866542,25.70866542,2.08,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,27.21,,,0,0,0,0,0,,0,968914.8352,0
3/21/2012,27.21,27.29,26.94,27.16,339600,26.73,0.35,0.496,0,0.18,7.34010466,1.681407305,1.066860532,22.90712984,14.53467739,8.372452451,37.44180723,22.3612402,27.56555879,26.87083333,0.153846154,27.01804937,27.08555556,0.2,27.08745176,26.83692308,0.074074074,26.54793662,26.9005,0.095238095,26.78784014,0.47011275,0.538929197,-0.068816446,27.13,26.89683333,0.31545,49.2770469,26.9005,0.397699321,27.69589864,26.10510136,1.590797284,27.77984014,25.79584014,1.984,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,27.28,,,0,0,0,0,0,,0,969292.8571,0
3/22/2012,27.28,27.28,26.64,27.05,639000,26.62,0.64,0.492,0,0.3,7.45581147,1.561306783,1.290656209,20.94080288,17.31074094,3.63006194,38.25154382,9.489974985,24.27322431,26.97,0.153846154,27.02296486,27.11777778,0.2,27.07996141,26.87423077,0.074074074,26.5851265,26.9205,0.095238095,26.81280775,0.437838352,0.518711028,-0.080872676,26.99,26.913,0.302766667,16.95475063,26.9205,0.394645094,27.70979019,26.13120981,1.578580375,27.79680775,25.82880775,1.968,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,27.07,,,0,0,0,0,0,,0,969941.4835,0
3/23/2012,27.07,27.36,26.95,27.33,591800,26.9,0.41,0.5,0.08,0,7.333253508,1.52978487,1.19846648,20.86092985,16.34290262,4.518027234,37.20383247,12.14398339,22.53760987,27.06333333,0.153846154,27.07020103,27.21555556,0.2,27.12996913,26.91,0.074074074,26.64030232,26.925,0.095238095,26.86206415,0.429898713,0.500948565,-0.071049852,27.21333333,26.919,0.306966667,63.9229739,26.925,0.39875431,27.72250862,26.12749138,1.595017241,27.86206415,25.86206415,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,27.55,,27.55,0,0,0,0,0,,0,970008.7912,0
3/26/2012,27.55,27.85,27.46,27.84,1120800,27.4,0.52,0.5,0.49,0,7.329449686,1.910514522,1.112861731,26.06627515,15.18342821,10.88284695,41.24970336,26.38284899,23.57419823,27.16583333,0.153846154,27.18863164,27.28555556,0.2,27.2719753,26.94769231,0.074074074,26.72916881,26.96,0.095238095,26.9552009,0.459462829,0.492651418,-0.033188589,27.71666667,26.95183333,0.32995,154.5351989,26.96,0.444218415,27.84843683,26.07156317,1.776873659,27.9552009,25.9552009,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,0,969794.2308,1
3/27/2012,27.95,28,27.76,27.85,837600,27.41,0.24,0.444,0.15,0,7.045917566,1.924049199,1.033371607,27.3072908,14.66624606,12.64104474,41.97353686,30.11670135,24.81988592,27.25666667,0.153846154,27.29038062,27.37777778,0.2,27.38758024,26.98192308,0.074074074,26.81219335,26.991,0.095238095,27.04041986,0.478187275,0.489758589,-0.011571314,27.87,26.98866667,0.355733333,165.1674163,26.991,0.482005187,27.95501037,26.02698963,1.928020747,27.92841986,26.15241986,1.776,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,0,968091.2088,0
3/28/2012,27.85,27.96,27.36,27.58,984100,27.15,0.6,0.466,0,0.4,7.14263774,1.786617114,1.35955935,25.01340791,19.03441557,5.978992348,44.04782348,13.57386558,24.49941953,27.35083333,0.153846154,27.33493745,27.40777778,0.2,27.42606419,27.02,0.074074074,26.86906791,27.02,0.095238095,27.09180845,0.465869535,0.484980778,-0.019111243,27.63333333,27.015,0.376666667,109.439528,27.02,0.498828628,28.01765726,26.02234274,1.995314512,28.02380845,26.15980845,1.864,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sell,,,,,,,27.33,0,0,0,0,0,,0,967336.2637,1
3/29/2012,27.33,27.69,27.2,27.67,781800,27.23,0.49,0.432,0,0.16,7.12244933,1.659001605,1.422447968,23.29257154,19.97133151,3.321240025,43.26390305,7.676699953,23.37631383,27.38916667,0.153846154,27.38648553,27.44888889,0.2,27.47485135,27.05115385,0.074074074,26.92839622,27.054,0.095238095,27.14687431,0.458089317,0.479602486,-0.021513169,27.52,27.03833333,0.395333333,81.22540753,27.054,0.518414892,28.09082978,26.01717022,2.073659567,28.01087431,26.28287431,1.728,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,27.81,,,0,0,0,0,0,,0,966601.9231,0
3/30/2012,27.81,27.81,27.49,27.66,747700,27.22,0.32,0.424,0.12,0,6.933702949,1.660501491,1.320844541,23.94826405,19.04962689,4.898637164,42.99789094,11.39273824,22.99248191,27.4425,0.153846154,27.42856468,27.48444444,0.2,27.51188108,27.09,0.074074074,26.98258909,27.1,0.095238095,27.19574342,0.445975593,0.472877107,-0.026901514,27.65333333,27.07566667,0.411533333,93.57956693,27.1,0.529216402,28.1584328,26.0415672,2.116865607,28.04374342,26.34774342,1.696,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,27.58,,,0,0,0,0,0,,0,966791.2088,0
4/2/2012,27.58,28.16,27.58,27.97,1472100,27.53,0.58,0.437,0.35,0,7.018438453,1.891894241,1.226498503,26.9560566,17.47537591,9.480680686,44.43143251,21.33777857,22.63779385,27.4975,0.153846154,27.51186242,27.56777778,0.2,27.60350487,27.11807692,0.074074074,27.05573064,27.17,0.095238095,27.26948214,0.456131786,0.469528043,-0.013396258,27.90333333,27.13983333,0.417183333,122.0087092,27.17,0.546781492,28.26356298,26.07643702,2.187125968,28.14348214,26.39548214,1.748,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,,0,967472.5275,1
4/3/2012,28.17,28.23,27.6,27.7,1651900,27.26,0.63,0.478,0.07,0,7.14712142,1.826758938,1.138891467,25.55936623,15.93496738,9.62439885,41.4943336,23.1944895,22.31512621,27.53083333,0.153846154,27.54080667,27.62777778,0.2,27.62280389,27.13961538,0.074074074,27.10345429,27.262,0.095238095,27.31048384,0.437352372,0.463092909,-0.025740537,27.84333333,27.232,0.380333333,107.1574642,27.262,0.467702897,28.19740579,26.32659421,1.870811589,28.26648384,26.35448384,1.912,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,sell,,,,,,,27.43,0,0,0,0,0,,0,966149.1758,1
4/4/2012,27.43,27.63,27.28,27.36,1949100,26.93,0.42,0.485,0,0.32,7.056612747,1.696276157,1.377542076,24.03810749,19.52129337,4.516814119,43.55940086,10.36932104,20.45338808,27.5325,0.153846154,27.51299026,27.66222222,0.2,27.57024311,27.14461538,0.074074074,27.12245768,27.3195,0.095238095,27.31519967,0.390532576,0.448580842,-0.058048266,27.42333333,27.29483333,0.33035,25.93209223,27.3195,0.400730271,28.12096054,26.51803946,1.602921084,28.28519967,26.34519967,1.94,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,27.29,,27.29,0,0,0,0,0,,0,962867.8571,1
4/5/2012,27.29,27.45,27.18,27.35,568400,26.92,0.27,0.448,0,0.1,6.82256898,1.575113575,1.379146214,23.08681054,20.21447079,2.872339751,43.30128134,6.633382807,18.32479722,27.54333333,0.153846154,27.48791483,27.66444444,0.2,27.52619449,27.15807692,0.074074074,27.13931267,27.3565,0.095238095,27.31851399,0.348602165,0.428585107,-0.079982942,27.32666667,27.341,0.2861,-3.339935531,27.3565,0.366186769,28.08887354,26.62412646,1.464747077,28.21451399,26.42251399,1.792,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,26.92,,,0,0,0,0,0,,0,959954.1209,0
4/9/2012,26.92,26.99,26.61,26.75,865500,26.33,0.74,0.481,0,0.57,7.075242624,1.462605462,1.85063577,20.67215981,26.15649905,5.484339243,46.82865886,11.71150184,16.95154247,27.50916667,0.153846154,27.37438947,27.54333333,0.2,27.37095559,27.14884615,0.074074074,27.11047469,27.356,0.095238095,27.2643698,0.263914782,0.395651042,-0.13173626,26.78333333,27.34466667,0.2828,-132.3275185,27.356,0.367006812,28.09001362,26.62198638,1.468027248,28.2263698,26.3023698,1.924,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.69,,26.69,0,0,0,0,0,,0,960676.3736,0
4/10/2012,26.69,26.73,25.97,25.99,1960100,25.58,0.78,0.507,0,0.64,7.349868151,1.358133643,2.358447501,18.47834023,32.08829672,13.60995649,50.56663695,26.91489351,16.66424428,27.42083333,0.153846154,27.16140648,27.33666667,0.2,27.09476447,27.12,0.074074074,27.02747657,27.333,0.095238095,27.14300124,0.133929911,0.343306816,-0.209376904,26.23,27.32833333,0.2975,-246.1251167,27.333,0.431764982,28.19652996,26.46947004,1.727059929,28.15700124,26.12900124,2.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,26.14,,,0,0,0,0,0,,0,960489.8352,1
4/11/2012,26.14,26.51,26.1,26.43,852100,26.01,0.52,0.535,0,0,7.344877569,1.261124097,2.189986965,17.17011734,29.81652103,12.64640368,46.98663837,26.91489351,16.98950523,27.34583333,0.153846154,27.0488824,27.20888889,0.2,26.96181158,27.11461538,0.074074074,26.98321904,27.294,0.095238095,27.07509636,0.065663361,0.287778125,-0.222114764,26.34666667,27.2935,0.335133333,-188.3495789,27.294,0.474250988,28.24250198,26.34549802,1.897003954,28.14509636,26.00509636,2.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.43,,26.43,0,0,0,0,0,,0,958480.4945,0
4/12/2012,26.43,26.98,26.33,26.9,508900,26.48,0.65,0.54,0.47,0,7.470243457,1.641043805,2.033559324,21.96774194,27.22212919,5.25438725,49.18987113,10.68184797,17.07463902,27.2675,0.153846154,27.02597742,27.12333333,0.2,26.94944926,27.15461538,0.074074074,26.97705467,27.288,0.095238095,27.05842052,0.04892275,0.24000705,-0.1910843,26.73666667,27.276,0.356133333,-100.9609385,27.288,0.478420317,28.24484063,26.33115937,1.913681269,28.13842052,25.97842052,2.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.9,,26.9,0,0,0,0,0,,0,958288.7363,0
4/13/2012,26.9,26.91,26.26,26.26,488500,25.85,0.65,0.556,0,0.07,7.586654638,1.52382639,1.958305087,20.08561695,25.81249813,5.726881183,45.89811509,12.47737771,17.0984529,27.135,0.153846154,26.90813474,26.96777778,0.2,26.81155941,27.15653846,0.074074074,26.92393951,27.2355,0.095238095,26.98238047,-0.015804769,0.188844686,-0.204649455,26.47666667,27.23483333,0.399016667,-126.6725144,27.2355,0.528152203,28.29180441,26.17919559,2.112608814,28.09438047,25.87038047,2.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.37,,26.37,0,0,0,0,0,,0,958138.4615,0
4/16/2012,26.37,26.49,25.83,26.15,922500,25.74,0.66,0.59,0,0.43,7.704750736,1.414981648,2.248426152,18.36505419,29.18233476,10.81728057,47.54738895,22.75052491,16.83900118,27.01583333,0.153846154,26.79149863,26.76555556,0.2,26.67924753,27.13884615,0.074074074,26.86661066,27.178,0.095238095,26.90310614,-0.075112031,0.136053343,-0.211165373,26.15666667,27.17433333,0.454466667,-149.2836536,27.178,0.578226599,28.3344532,26.0215468,2.312906397,28.08310614,25.72310614,2.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.42,,26.42,0,0,0,0,0,,0,958078.2967,0
4/17/2012,26.42,26.97,26.31,26.79,802200,26.37,0.82,0.614,0.48,0,7.974411397,1.79391153,2.087824284,22.4958488,26.1815472,3.685698409,48.677396,7.571683598,15.22864277,26.9425,0.153846154,26.79126807,26.66444444,0.2,26.70139802,27.14,0.074074074,26.86093579,27.1505,0.095238095,26.89233413,-0.069667725,0.094909129,-0.164576854,26.69,27.143,0.4747,-63.61912787,27.1505,0.58292774,28.31635548,25.98464452,2.33171096,28.12033413,25.66433413,2.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.67,,26.67,0,0,0,0,0,,0,956640.1099,0
4/18/2012,26.67,26.7,26.43,26.56,640000,26.21,0.36,0.587,0,0,7.764810583,1.665774992,1.938693978,21.45287351,24.96769184,3.514818332,46.42056534,7.571683598,14.79991548,26.85083333,0.153846154,26.75568836,26.57555556,0.2,26.67311842,27.14423077,0.074074074,26.83864425,27.1175,0.095238095,26.86068326,-0.082955887,0.059336126,-0.142292013,26.56333333,27.11033333,0.501966667,-72.64758616,27.1175,0.596580883,28.31066177,25.92433823,2.386323532,28.03468326,25.68668326,2.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,26.62,,,0,0,0,0,0,,0,956039.5604,0
4/19/2012,26.62,26.88,26.17,26.39,812400,26.04,0.71,0.616,0,0.26,7.920181256,1.546791064,2.060215837,19.52974325,26.01223091,6.48248766,45.54197416,14.23409454,15.26830081,26.71916667,0.153846154,26.69942862,26.46888889,0.2,26.61649473,27.11269231,0.074074074,26.80541134,27.079,0.095238095,26.81585628,-0.105982728,0.026272355,-0.132255083,26.48,27.07783333,0.5325,-74.84611372,27.079,0.617089135,28.31317827,25.84482173,2.468356538,28.04785628,25.58385628,2.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.48,,26.48,0,0,0,0,0,,0,955778.2967,0
4/20/2012,26.48,26.89,26.48,26.51,775900,26.16,0.5,0.639,0.01,0,7.854454023,1.446305988,1.913057563,18.41383225,24.35634046,5.942508201,42.77017271,13.89404771,15.44696577,26.62,0.153846154,26.67028575,26.44222222,0.2,26.59519579,27.09307692,0.074074074,26.78352902,27.052,0.095238095,26.78672711,-0.11324327,-0.00163077,-0.1116125,26.62666667,27.05966667,0.550666667,-52.42130751,27.052,0.629456909,28.31091382,25.79308618,2.517827635,28.06472711,25.50872711,2.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.19,,26.19,0,0,0,0,0,,0,955405.4945,0
4/23/2012,26.19,26.31,25.96,26.26,784000,25.91,0.55,0.62,0,0.52,7.843421593,1.342998418,2.296410594,17.12260908,29.27817365,12.15556457,46.40078273,26.19689552,15.79404556,26.52833333,0.153846154,26.60716487,26.47222222,0.2,26.52815663,27.05269231,0.074074074,26.7447491,26.9985,0.095238095,26.73656262,-0.137584228,-0.028821462,-0.108762766,26.17666667,27.00783333,0.58195,-95.21627478,26.9985,0.648731647,28.29596329,25.70103671,2.594926589,27.97656262,25.49656262,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,,,,,,25.85,,,0,0,0,0,0,,0,955054.1209,0
4/24/2012,25.85,26.21,25.56,25.88,1839700,25.54,0.7,0.612,0,0.4,7.983177194,1.247069959,2.532381266,15.62122359,31.72147135,16.10024775,47.34269494,34.00788183,16.56643072,26.40583333,0.153846154,26.49529335,26.41111111,0.2,26.3985253,26.99807692,0.074074074,26.68069361,26.9005,0.095238095,26.65498523,-0.185400257,-0.060137221,-0.125263037,25.88333333,26.91616667,0.5844,-117.8226481,26.9005,0.66211385,28.2247277,25.5762723,2.648455399,27.87898523,25.43098523,2.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.22,,26.22,0,0,0,0,0,,0,954402.4725,1
4/25/2012,26.22,26.9,26.22,26.74,1320500,26.39,1.02,0.662,0.69,0,8.432950251,1.847993534,2.35149689,21.91396224,27.88462898,5.970666743,49.79859122,11.98962982,16.68216706,26.405,0.153846154,26.53294053,26.39333333,0.2,26.46682024,26.975,0.074074074,26.68508667,26.845,0.095238095,26.66308188,-0.152146146,-0.078539006,-0.073607141,26.62,26.85366667,0.532766667,-29.2394002,26.845,0.625719586,28.09643917,25.59356083,2.502878343,27.98708188,25.33908188,2.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sell,0,sell,,,,,26.75,,26.75,0,0,0,0,0,,0,950245.0549,1
