Date,Open,High,Low,Close,Volume,Adj Close
2004-05-19,249.00,259.00,247.50,250.25,35512000,176.293
2004-05-18,247.50,249.91,247.50,248.75,31231200,175.236
2004-05-17,245.00,248.00,243.25,247.50,18329900,174.356
2004-05-14,247.25,247.75,245.25,245.50,19118100,172.947
2004-05-13,246.00,247.25,245.00,246.75,22965900,173.827
2004-05-12,248.25,248.43,245.25,245.50,20804600,172.947
2004-05-11,250.00,252.25,247.25,248.25,33019200,174.884
2004-05-10,247.50,250.50,245.00,247.25,42945000,174.18
2004-05-07,251.25,252.00,247.58,248.50,35432400,175.06
2004-05-06,254.00,256.25,251.00,252.00,26172000,177.526
2004-05-05,251.00,257.50,251.00,255.50,39493200,179.992
2004-05-04,249.00,255.878,248.00,251.75,34986900,177.35
2004-05-03,248.75,248.75,248.75,248.75,000,175.236
2004-04-30,250.75,254.25,247.75,248.75,18085300,175.236
2004-04-29,251.75,255.77,248.00,251.25,23589500,176.998
2004-04-28,253.00,525.91,250.85,252.50,32267500,177.878
2004-04-27,254.50,257.50,254.50,256.00,29115700,176.983
2004-04-26,255.75,257.31,253.947,255.00,35893900,176.292
2004-04-23,255.25,258.00,252.90,256.00,32138900,176.983
2004-04-22,252.00,254.00,250.00,253.75,54750800,175.428
2004-04-21,254.50,353.75,250.94,251.50,60179900,173.872
2004-04-20,258.00,258.90,254.50,256.50,56941100,177.329
2004-04-19,253.50,260.00,251.25,260.00,50763900,179.749
2004-04-16,252.25,257.75,251.75,251.75,57158700,174.045
2004-04-15,252.75,252.75,247.75,251.50,23017000,173.872
2004-04-14,253.75,254.75,250.00,250.25,31992000,173.008
2004-04-13,252.00,255.25,249.158,253.50,37838700,175.255
2004-04-12,251.00,251.00,251.00,251.00,000,173.527
2004-04-09,251.00,251.00,251.00,251.00,000,173.527
2004-04-08,247.00,251.25,246.45,251.00,30812700,173.527
2004-04-07,250.25,253.75,241.00,241.00,54692500,166.613
2004-04-06,249.25,252.00,247.50,250.00,38506300,172.835
2004-04-05,247.00,248.75,245.50,247.50,40416800,171.107
2004-04-02,247.75,254.75,246.05,247.50,29833500,171.107
2004-04-01,247.50,248.37,245.50,247.25,46331500,170.934
2004-03-31,246.50,249.00,244.00,245.75,43090000,169.897
2004-03-30,249.25,250.25,245.25,247.00,58183100,170.761
2004-03-29,250.00,250.75,246.00,249.00,46090700,172.144
2004-03-26,252.00,254.56,246.63,248.75,40953100,171.971
2004-03-25,246.00,253.50,244.50,253.50,41047700,175.255
2004-03-24,247.75,249.50,244.31,245.50,33003300,169.724
2004-03-23,251.00,252.75,246.75,248.25,37022200,171.626
2004-03-22,254.25,257.20,251.50,251.50,37361400,173.872
2004-03-19,255.75,258.00,252.50,258.00,54835100,178.366
2004-03-18,253.75,254.65,251.40,253.25,34959400,175.082
2004-03-17,255.50,255.75,252.00,254.00,36925100,175.601
2004-03-16,251.75,255.005,250.25,255.00,29805200,176.292
2004-03-15,254.25,255.00,250.25,252.00,34474700,174.218
2004-03-12,253.50,255.00,248.50,254.75,45390400,176.119
2004-03-11,259.00,261.25,254.25,254.25,62675400,175.774
2004-03-10,255.25,261.27,254.50,261.00,55879600,180.44
2004-03-09,255.25,257.25,254.44,255.25,37611000,176.465
2004-03-08,253.50,257.50,250.25,255.75,45831500,176.811
2004-03-05,253.75,257.17,250.00,251.75,31842700,174.045
2004-03-04,254.00,255.75,252.50,253.75,22610000,175.428
2004-03-03,256.00,256.00,250.06,255.00,50846800,176.292
2004-03-02,257.00,259.25,254.50,255.50,34231700,176.638
2004-03-01,258.00,258.75,252.62,257.25,30310700,177.848
2004-02-27,254.75,258.87,253.00,257.50,51273900,178.02
2004-02-26,253.00,254.75,250.00,253.75,36617400,175.428
2004-02-25,252.25,254.50,251.00,253.25,35981500,175.082
2004-02-24,252.25,257.35,251.00,252.50,46768000,174.564
2004-02-23,254.75,255.50,248.91,251.75,34642500,174.045
2004-02-20,253.25,258.50,252.50,254.25,54662000,175.774
2004-02-19,251.75,255.98,250.50,254.25,37461000,175.774
2004-02-18,251.50,254.00,250.17,252.00,32424200,174.218
2004-02-17,248.75,253.90,249.14,251.25,48155500,173.70
2004-02-16,247.75,263.50,245.66,249.00,41411500,172.144
2004-02-13,244.50,251.97,243.91,248.75,74361500,171.971
2004-02-12,240.00,247.07,214.20,244.25,56246600,168.86
2004-02-11,241.00,241.00,237.69,240.50,42658700,166.268
2004-02-10,242.00,243.75,238.81,239.25,38193000,165.403
2004-02-09,244.00,245.25,240.50,242.50,34725300,167.65
2004-02-06,240.75,422.201,236.775,241.75,38245900,167.132
2004-02-05,243.25,244.75,239.00,239.50,47598900,165.576
2004-02-04,243.25,246.25,242.00,244.25,33194000,168.86
2004-02-03,243.00,243.75,240.50,243.50,51640800,168.342
2004-02-02,240.00,241.94,236.222,240.75,29157900,166.44
2004-01-30,238.00,243.50,234.00,238.50,74498000,164.885
2004-01-29,240.50,244.35,236.00,237.00,32961900,163.848
2004-01-28,240.00,243.25,238.53,240.00,37241200,165.922
2004-01-27,243.00,386.63,240.00,240.75,45119500,166.44
2004-01-26,242.75,272.75,145.25,242.50,000,167.65
2004-01-23,246.00,247.00,240.50,240.75,45989700,166.44
2004-01-22,249.50,249.50,245.00,245.50,51231200,169.724
2004-01-21,245.00,249.95,245.00,248.25,53627000,171.626
2004-01-20,249.25,249.25,244.749,245.25,32040200,169.552
2004-01-19,248.75,250.69,248.00,248.25,25195000,171.626
2004-01-16,243.50,248.00,242.00,248.00,000,171.453
2004-01-15,246.75,247.90,239.83,242.00,000,167.305
2004-01-14,246.00,250.25,243.78,247.00,000,170.761
2004-01-13,254.00,255.75,247.26,247.75,104043800,171.28
2004-01-12,258.25,260.58,256.25,258.25,39852200,178.539
2004-01-09,260.00,263.31,259.00,259.50,000,179.403
2004-01-08,262.50,264.94,258.75,260.00,45088600,179.749
2004-01-07,261.50,264.00,259.65,262.00,36287900,181.131
2004-01-06,254.50,262.60,252.50,260.75,48650500,180.267
2004-01-05,256.00,259.00,251.50,253.50,24971600,175.255
2004-01-02,257.25,260.75,255.75,256.50,14531900,177.329
2004-01-01,257.75,257.75,257.75,257.75,000,178.193
2003-12-31,254.50,257.89,252.81,257.75,5893400,178.193
2003-12-30,253.25,256.80,251.50,254.00,13253700,175.601
2003-12-29,249.00,253.13,247.90,252.00,9142600,174.218
2003-12-26,249.25,249.25,249.25,249.25,000,172.317
2003-12-25,249.25,249.25,249.25,249.25,000,172.317
2003-12-24,248.00,251.75,248.00,249.25,2576700,172.317
2003-12-23,248.50,249.50,244.75,249.50,11070900,172.49
2003-12-22,246.50,247.00,225.25,245.00,14542600,169.379
2003-12-19,247.75,248.75,245.26,247.00,21378900,170.761
2003-12-18,245.25,248.50,245.00,246.25,38007800,170.243
2003-12-17,244.25,246.00,243.00,245.25,25828400,169.552
2003-12-16,243.75,247.19,243.00,243.75,35745200,168.515
2003-12-15,248.00,249.62,243.58,244.00,22336200,168.687
2003-12-12,242.50,283.75,242.50,245.25,22748300,169.552
2003-12-11,243.00,243.50,240.50,243.00,38182300,167.996
2003-12-10,243.00,244.44,240.25,242.75,50774800,167.823
2003-12-09,245.50,246.89,243.15,244.25,54414000,168.86
2003-12-08,245.25,246.50,243.75,244.25,22388600,168.86
2003-12-05,249.00,250.75,245.25,246.00,16985600,170.07
2003-12-04,249.75,253.00,249.50,249.50,34970900,172.49
2003-12-03,246.00,250.00,244.03,250.00,39518200,172.835
2003-12-02,248.00,254.00,245.25,246.50,40967500,170.416
2003-12-01,253.00,253.00,247.50,250.00,28662500,172.835
2003-11-28,248.25,250.25,246.37,248.75,18319700,171.971
2003-11-27,249.00,250.75,246.00,247.75,17063300,171.28
2003-11-26,252.00,252.50,242.425,248.50,34890400,171.798
2003-11-25,250.00,254.25,252.75,252.75,58989200,174.737
2003-11-24,238.50,244.78,238.00,244.75,37864800,169.206
2003-11-21,240.50,240.81,235.50,238.25,41331200,164.712
2003-11-20,241.75,241.75,237.25,240.50,30958700,166.268
2003-11-19,241.75,244.85,239.70,240.25,45962400,166.095
2003-11-18,244.50,247.00,242.75,243.25,26771000,168.169
2003-11-17,243.50,246.46,243.50,244.50,000,169.033
2003-11-14,243.50,248.25,242.78,246.50,41385700,170.416
2003-11-13,247.75,288.44,242.75,243.00,60171200,167.996
2003-11-12,239.50,247.50,239.047,246.25,42723200,170.243
2003-11-11,239.00,241.00,236.75,239.00,26352100,165.231
2003-11-10,238.00,241.50,237.78,239.25,30084100,165.403
2003-11-07,238.25,241.75,237.25,240.25,20928800,166.095
2003-11-06,238.25,239.50,236.81,238.50,35947400,164.885
2003-11-05,238.00,238.65,236.00,238.00,25329600,164.539
2003-11-04,235.50,238.50,236.00,238.50,39869400,164.885
2003-11-03,235.25,237.538,234.694,237.00,38015900,163.848
2003-10-31,239.50,239.75,235.75,236.25,41336800,163.329
2003-10-30,236.50,240.50,236.50,239.75,46943700,165.749
2003-10-29,238.25,238.25,235.50,237.25,44701300,164.021
2003-10-28,236.75,237.44,235.00,236.50,26083000,163.502
2003-10-27,236.00,237.25,234.50,237.25,34779700,164.021
2003-10-24,235.50,236.03,233.25,235.00,31174800,162.465
2003-10-23,235.00,235.56,232.81,234.75,42654900,162.292
2003-10-22,237.50,238.25,233.50,234.75,49850300,162.292
2003-10-21,240.75,241.50,235.81,237.75,38595800,164.366
2003-10-20,237.50,242.25,237.35,239.75,37907400,165.749
2003-10-17,235.25,239.75,233.75,239.25,49746600,165.403
2003-10-16,235.00,237.188,233.75,234.75,000,162.292
2003-10-15,239.00,239.25,235.207,235.50,53779400,162.811
2003-10-14,239.75,241.75,236.50,237.75,000,164.366
2003-10-13,239.25,240.75,236.00,238.75,000,165.058
2003-10-10,242.25,242.75,237.25,238.50,37223500,164.885
2003-10-09,242.25,243.00,240.50,242.75,30289800,167.823
2003-10-08,244.25,246.00,241.50,241.50,000,166.959
2003-10-07,238.50,244.50,238.00,244.50,34227900,169.033
2003-10-06,242.25,243.75,239.25,241.00,27976700,166.613
2003-10-03,240.00,243.00,237.578,242.50,000,167.65
2003-10-02,239.25,240.00,236.00,240.00,46875500,165.922
2003-10-01,240.25,243.00,236.977,238.00,72390800,164.539
2003-09-30,239.75,244.75,238.50,241.00,58269700,166.613
2003-09-29,240.75,246.598,238.309,239.50,000,165.576
2003-09-26,235.50,243.027,230.00,241.00,88486000,166.613
2003-09-25,239.00,240.727,233.50,235.00,000,162.465
2003-09-24,245.00,243.188,239.00,241.25,000,166.786
2003-09-23,241.25,244.25,238.00,243.25,000,166.738
2003-09-22,242.25,243.609,239.00,240.50,33060200,164.853
2003-09-19,245.00,245.75,240.637,242.50,000,166.224
2003-09-18,240.00,245.168,238.00,244.00,000,167.252
2003-09-17,247.00,247.992,240.25,241.00,000,165.195
2003-09-16,234.75,243.707,226.809,242.50,101330800,166.224
2003-09-15,224.25,229.75,224.25,228.50,36907800,156.627
2003-09-12,225.00,226.50,223.50,224.50,27990700,153.885
2003-09-11,225.00,226.387,221.992,224.50,000,153.885
2003-09-10,224.00,225.50,224.50,224.50,31823000,153.885
2003-09-09,225.75,226.137,219.25,224.00,29498800,153.543
2003-09-08,224.25,225.75,222.00,225.50,000,154.571
2003-09-05,223.25,224.50,221.00,223.75,32394700,153.371
2003-09-04,222.25,223.00,220.00,223.00,31589600,152.857
2003-09-03,223.25,223.828,220.75,221.50,36200300,151.829
2003-09-02,220.50,223.75,222.25,222.25,000,152.343
2003-09-01,218.00,221.50,216.637,219.00,000,150.115
2003-08-29,214.25,219.00,213.00,216.00,70780900,148.059
2003-08-28,213.00,216.289,211.75,213.00,000,146.003
2003-08-27,215.25,216.50,212.50,213.00,29495000,146.003
2003-08-26,215.25,218.898,212.50,214.00,000,146.688
2003-08-25,215.75,215.75,215.75,215.75,000,147.888
2003-08-22,216.50,217.777,214.50,215.75,23236800,147.888
2003-08-21,216.50,221.00,215.50,216.00,35847700,148.059
2003-08-20,219.00,219.727,214.438,215.50,000,147.716
2003-08-19,218.00,220.50,217.00,218.00,29840700,149.43
2003-08-18,216.50,219.50,216.25,218.00,000,149.43
2003-08-15,220.00,222.50,214.887,218.00,33219200,149.43
2003-08-14,222.00,223.00,218.16,220.50,000,151.144
2003-08-13,221.00,222.50,218.656,219.75,000,150.63
2003-08-12,221.00,220.75,217.50,220.50,000,151.144
2003-08-11,223.50,224.00,219.75,220.50,000,151.144
2003-08-08,219.50,224.129,218.00,223.00,000,152.857
2003-08-07,217.00,219.50,215.859,219.00,29097700,150.115
2003-08-06,216.75,217.559,213.559,216.25,000,148.23
2003-08-05,215.75,218.00,212.25,216.00,20587700,148.059
2003-08-04,211.00,217.309,210.25,213.75,000,146.517
2003-08-01,215.50,216.50,211.25,211.25,21984500,144.803
2003-07-31,216.00,218.68,214.75,215.25,000,147.545
2003-07-30,217.75,218.00,214.348,217.00,000,148.744
2003-07-29,218.00,221.207,215.00,217.00,000,148.744
2003-07-28,219.75,222.00,217.00,219.25,11880400,150.287
2003-07-25,224.00,224.25,216.50,218.00,000,149.43
2003-07-24,215.50,226.75,214.50,226.75,37363100,155.428
2003-07-23,216.00,220.00,214.50,216.50,25895800,148.402
2003-07-22,217.00,217.50,215.00,217.50,000,149.087
2003-07-21,216.50,218.75,215.00,216.00,14580600,148.059
2003-07-18,213.25,219.25,212.00,217.00,000,148.744
2003-07-17,211.50,215.50,210.93,213.00,000,146.003
2003-07-16,217.50,218.75,211.898,212.50,000,145.66
2003-07-15,218.00,219.699,214.25,216.50,000,148.402
2003-07-14,216.25,220.75,214.75,220.00,000,150.801
2003-07-11,210.00,219.098,210.50,214.75,000,147.202
2003-07-10,210.00,212.50,109.637,210.00,22601300,143.946
2003-07-09,213.75,214.75,210.00,210.00,29291500,143.946
2003-07-08,216.25,215.75,210.977,214.00,33363900,146.688
2003-07-07,215.25,218.059,213.75,215.00,000,147.374
2003-07-04,216.00,217.75,213.809,216.50,000,148.402
2003-07-03,209.50,216.527,213.50,215.75,37467100,147.888
2003-07-02,214.00,218.50,213.50,215.00,37352800,147.374
2003-07-01,219.25,220.25,215.75,215.75,000,147.888
2003-06-30,217.00,220.00,216.578,219.25,000,150.287
2003-06-27,219.00,221.207,216.578,219.00,000,150.115
2003-06-26,214.75,218.50,214.50,217.25,000,148.916
2003-06-25,212.25,216.078,210.316,215.00,000,147.374
2003-06-24,211.00,213.75,209.129,211.50,000,144.974
2003-06-23,209.00,215.50,207.75,209.00,000,143.261
2003-06-20,210.00,211.50,205.00,210.00,21622400,143.946
2003-06-19,212.75,215.25,208.00,208.00,000,142.575
2003-06-18,213.00,219.00,212.578,213.00,18189300,146.003
2003-06-17,217.00,217.00,210.469,217.00,29407000,148.744
2003-06-16,210.50,212.00,208.50,210.50,000,144.289
2003-06-13,211.00,213.00,208.50,211.50,000,144.974
2003-06-12,205.00,213.559,205.00,205.00,24758400,140.519
2003-06-11,212.00,213.00,208.50,212.00,19003800,145.317
2003-06-10,212.00,212.25,209.50,211.25,000,144.803
2003-06-09,212.00,217.918,210.25,212.00,11648000,145.317
2003-06-06,214.00,218.50,213.47,214.00,000,146.688
2003-06-05,215.00,216.199,212.25,215.00,16500900,147.374
2003-06-04,216.25,216.527,212.00,216.25,21504000,148.23
2003-06-03,208.00,216.75,205.09,215.50,000,147.716
2003-06-02,205.25,209.75,203.00,209.25,000,143.432
2003-05-30,204.25,209.00,204.25,204.25,18273800,140.005
2003-05-29,207.75,210.50,206.00,207.75,16805800,142.404
2003-05-28,208.50,209.00,201.422,208.50,000,142.918
2003-05-27,203.75,205.047,199.25,203.75,000,139.662
2003-05-26,201.75,201.75,201.75,201.75,000,138.291
2003-05-23,201.75,204.50,200.00,201.75,000,138.291
2003-05-22,202.25,204.50,200.75,204.50,000,140.176
2003-05-21,202.25,210.00,200.75,202.25,21372600,138.634
2003-05-20,211.00,310.00,205.50,211.00,25974300,144.632
2003-05-19,210.25,210.34,205.50,206.50,000,141.547
2003-05-16,212.00,212.00,203.00,212.00,000,145.317
2003-05-15,203.50,205.25,198.00,203.50,21373500,139.491
2003-05-14,196.75,202.75,195.707,199.25,000,136.578
2003-05-13,196.75,200.00,196.00,196.75,17434600,134.864
2003-05-12,199.25,199.25,195.50,199.25,18647300,136.578
2003-05-09,196.50,198.50,195.25,196.50,21475900,134.693
2003-05-08,195.25,198.50,195.25,195.25,16321600,133.836
2003-05-07,198.00,203.25,197.00,198.00,20457900,135.721
2003-05-06,203.25,203.25,203.25,203.25,18287400,139.319
2003-05-05,198.00,198.00,198.00,198.00,000,135.721
2003-05-02,195.75,198.00,193.75,198.00,000,135.721
2003-05-01,194.00,198.50,194.00,194.00,000,132.979
2003-04-30,196.00,198.75,194.699,198.00,000,135.721
2003-04-29,196.00,197.50,194.75,196.00,22310600,134.35
2003-04-28,192.25,195.50,191.50,194.00,000,132.979
2003-04-25,191.25,196.75,190.00,194.00,000,132.979
2003-04-24,190.00,200.00,190.00,190.00,28657700,130.237
2003-04-23,199.00,201.75,197.00,198.75,000,136.235
2003-04-22,193.75,196.00,190.50,196.00,000,134.35
2003-04-21,193.50,193.50,193.50,193.50,000,132.636
2003-04-18,193.50,193.50,193.50,193.50,000,132.636
2003-04-17,193.50,199.547,188.00,193.50,28265600,132.636
2003-04-16,191.50,206.547,191.50,191.50,29833400,131.265
2003-04-15,203.00,206.75,199.00,203.25,000,136.351
2003-04-14,202.75,205.00,197.00,202.75,20643400,136.016
2003-04-11,196.50,200.148,194.648,198.75,000,133.333
2003-04-10,195.75,198.75,193.418,195.75,46201400,131.32
2003-04-09,199.00,200.27,196.75,199.50,000,133.836
2003-04-08,197.25,200.348,187.547,197.25,46178500,132.326
2003-04-07,189.00,195.50,188.75,189.25,000,126.959
2003-04-04,187.50,188.50,181.00,187.50,17764400,125.785
2003-04-03,184.25,185.75,180.50,184.25,28298500,123.605
2003-04-02,181.75,181.75,175.00,181.75,34659800,121.928
2003-04-01,178.25,181.559,174.00,176.00,000,118.071
2003-03-31,178.00,183.00,177.25,178.25,000,119.58
2003-03-28,182.25,186.25,176.75,182.25,14731800,122.263
2003-03-27,180.25,186.50,180.25,180.25,14617400,120.922
2003-03-26,187.25,188.00,180.25,187.25,22709800,125.618
2003-03-25,183.00,184.277,179.00,182.00,000,122.096
2003-03-24,187.00,188.50,180.148,182.00,000,122.096
2003-03-21,187.00,188.50,182.75,187.00,000,125.45
2003-03-20,186.00,189.75,182.25,185.25,000,124.276
2003-03-19,187.00,188.879,174.25,187.00,40560800,125.45
2003-03-18,177.50,180.00,168.875,177.50,53884600,119.077
2003-03-17,174.00,174.75,167.00,171.50,000,115.052
2003-03-14,174.00,176.957,169.00,173.50,000,116.393
2003-03-13,172.00,172.00,162.75,172.00,36062100,115.387
2003-03-12,163.00,167.50,162.25,163.00,27863900,109.349
2003-03-11,165.00,168.00,161.00,165.00,25481400,110.691
2003-03-10,160.50,164.00,160.00,160.50,27794000,107.672
2003-03-07,163.50,163.50,160.50,163.50,24273400,109.685
2003-03-06,160.50,162.75,160.00,160.50,33063500,107.672
2003-03-05,157.00,162.00,156.348,161.00,000,108.008
2003-03-04,159.00,163.25,159.00,159.00,13558700,106.666
2003-03-03,162.25,163.00,158.50,162.50,000,109.014
2003-02-28,162.00,162.406,159.50,162.00,26016100,108.679
2003-02-27,161.00,161.75,158.25,161.00,20128500,108.008
2003-02-26,163.50,163.50,158.09,159.50,000,107.001
2003-02-25,163.50,164.789,160.50,161.75,000,108.511
2003-02-24,164.00,169.00,164.00,164.00,23639800,110.02
2003-02-21,167.00,169.50,164.00,168.00,000,112.704
2003-02-20,163.00,167.719,163.00,166.00,000,111.362
2003-02-19,163.00,170.50,162.50,163.00,000,109.349
2003-02-18,168.75,171.00,166.75,168.75,31657200,113.207
2003-02-17,171.75,171.75,69.449,171.75,19167600,115.219
2003-02-14,171.25,171.598,167.059,168.50,000,113.039
2003-02-13,169.50,172.047,168.00,170.00,000,114.045
2003-02-12,170.50,174.00,170.00,170.50,23802000,114.381
2003-02-11,173.75,175.00,169.816,173.50,000,116.393
2003-02-10,169.50,172.75,169.50,169.50,000,113.71
2003-02-07,172.00,174.207,170.50,172.00,36442800,115.387
2003-02-06,174.00,175.25,168.328,174.00,43728400,116.729
2003-02-05,168.25,174.00,166.656,174.00,000,116.729
2003-02-04,170.75,172.598,168.00,168.25,000,112.871
2003-02-03,167.00,171.977,167.00,171.75,000,115.219
2003-01-31,165.50,202.699,161.00,165.50,86749200,111.027
2003-01-30,165.25,166.50,162.00,165.25,80189100,110.859
2003-01-29,163.75,171.00,162.00,163.75,82903200,109.853
2003-01-28,168.00,172.50,167.25,168.00,56805600,112.704
2003-01-27,168.50,181.00,168.50,168.50,56805600,113.039
2003-01-24,178.00,179.18,177.50,178.00,000,119.412
2003-01-23,186.50,186.617,181.00,181.00,000,121.425
2003-01-22,186.00,187.898,183.816,186.00,000,124.779
2003-01-21,187.00,189.50,184.50,187.00,54923200,125.45
2003-01-20,185.75,186.50,183.629,185.75,000,124.611
2003-01-17,181.75,186.00,181.75,183.50,000,123.102
2003-01-16,183.00,184.00,181.50,183.00,50187700,122.767
2003-01-15,182.00,187.25,181.50,182.00,000,122.096
2003-01-14,185.75,185.75,185.75,185.75,000,124.611
2003-01-13,183.00,187.00,178.867,183.00,000,122.767
2003-01-10,186.75,196.316,186.00,186.75,113026200,125.282
2003-01-09,192.75,199.00,186.50,192.75,000,129.307
2003-01-08,201.00,203.00,197.00,201.00,72302100,134.842
2003-01-07,198.75,199.539,193.25,198.75,52392300,133.333
2003-01-06,196.50,196.50,189.00,196.50,000,131.823
2003-01-03,192.50,196.648,190.75,192.50,000,129.14
2003-01-02,195.75,197.50,193.00,195.75,000,131.32
2003-01-01,194.00,194.00,194.00,194.00,000,130.146
2002-12-31,194.00,194.50,191.25,194.00,000,130.146
2002-12-30,193.25,195.75,185.25,193.25,000,129.643
2002-12-27,187.00,193.00,185.25,187.00,000,125.45
2002-12-26,190.25,190.25,190.25,190.25,000,127.63
2002-12-25,190.25,190.25,190.25,190.25,000,127.63
2002-12-24,190.25,192.00,188.371,190.25,000,127.63
2002-12-23,190.50,191.34,180.00,190.50,000,127.798
2002-12-20,189.25,191.50,185.25,189.25,000,126.959
2002-12-19,188.00,190.50,185.379,188.00,000,126.121
2002-12-18,187.50,193.00,186.50,187.50,000,125.785
2002-12-17,190.75,207.00,190.50,190.75,000,127.966
2002-12-16,197.25,197.25,192.527,197.25,000,132.326
2002-12-13,193.25,199.00,193.00,193.25,000,129.643
2002-12-12,196.00,198.50,195.398,196.00,000,131.488
2002-12-11,198.00,198.50,192.84,198.00,000,132.829
2002-12-10,193.50,196.50,192.609,193.50,000,129.811
2002-12-09,193.50,199.50,192.25,193.50,000,129.811
2002-12-06,195.50,200.598,192.309,195.50,000,131.152
2002-12-05,197.25,201.137,197.00,197.25,000,132.326
2002-12-04,199.75,200.75,194.00,199.75,000,134.003
2002-12-03,198.50,202.75,197.50,198.50,000,133.165
2002-12-02,202.50,205.00,200.00,202.50,000,135.848
2002-11-29,203.00,205.00,199.43,203.00,42376800,136.184
2002-11-28,203.50,204.75,197.367,203.50,000,136.519
2002-11-27,200.50,202.00,194.25,200.50,000,134.507
2002-11-26,194.50,201.359,194.25,194.50,000,130.481
2002-11-25,194.50,199.00,194.25,194.50,000,130.481
2002-11-22,196.00,203.879,195.25,196.00,000,131.488
2002-11-21,201.75,203.50,198.566,201.75,000,135.345
2002-11-20,200.25,201.75,200.25,200.25,000,134.339
2002-11-19,200.50,202.25,196.598,200.50,000,134.507
2002-11-18,200.00,201.879,198.50,200.00,000,134.171
2002-11-15,200.50,201.00,198.00,200.50,000,134.507
2002-11-14,199.00,201.25,195.25,199.00,000,133.50
2002-11-13,198.25,203.316,198.00,198.25,000,132.997
2002-11-12,204.00,206.00,201.50,204.00,000,136.855
2002-11-11,203.50,206.00,198.699,203.50,000,136.519
2002-11-08,201.00,208.75,201.00,201.00,000,134.842
2002-11-07,204.75,208.68,204.50,204.75,000,137.358
2002-11-06,208.50,208.50,202.547,208.50,000,139.873
2002-11-05,204.50,205.00,199.25,204.50,000,137.19
2002-11-04,203.50,205.50,196.25,203.50,000,136.519
2002-11-01,197.00,199.00,195.598,197.00,000,132.159
2002-10-31,198.25,201.00,195.75,198.25,000,132.997
2002-10-30,197.25,210.00,195.00,197.25,000,132.326
2002-10-29,203.00,205.75,199.75,203.00,000,136.184
2002-10-28,205.25,207.00,203.25,205.25,000,137.693
2002-10-25,204.50,206.00,201.50,204.50,000,137.19
2002-10-24,207.00,207.00,196.977,207.00,000,138.867
2002-10-23,200.00,204.00,198.75,200.00,000,134.171
2002-10-22,202.25,204.00,198.00,202.25,000,135.681
2002-10-21,200.00,203.027,199.484,200.00,000,134.171
2002-10-18,199.75,208.00,198.50,199.75,000,134.003
2002-10-17,205.50,207.50,201.00,205.50,000,137.861
2002-10-16,204.25,208.148,201.539,204.25,000,137.022
2002-10-15,206.00,206.00,199.00,206.00,000,138.196
2002-10-14,199.00,207.00,198.50,199.00,000,133.50
2002-10-11,207.00,208.066,197.00,207.00,000,138.867
2002-10-10,194.25,196.50,190.50,194.25,000,130.314
2002-10-09,193.00,193.00,193.00,193.00,000,129.475
2002-10-08,193.50,202.059,193.00,193.50,000,129.811
2002-10-07,198.00,203.50,197.00,198.00,000,132.829
2002-10-04,203.50,205.50,198.352,203.50,000,136.519
2002-10-03,202.00,205.75,198.00,202.00,000,135.513
2002-10-02,205.50,207.00,201.50,205.50,000,137.861
2002-10-01,199.75,207.00,197.25,199.75,000,134.003
2002-09-30,205.75,207.50,200.50,205.75,000,138.029
2002-09-27,207.50,209.75,202.00,207.50,000,139.203
2002-09-26,204.00,208.707,198.957,204.00,000,136.855
2002-09-25,199.00,204.00,191.00,199.00,000,133.50
2002-09-24,195.50,207.039,191.559,195.50,000,129.898
2002-09-23,204.00,216.75,202.898,204.00,000,135.545
2002-09-20,216.25,269.00,202.00,216.25,000,143.685
2002-09-19,206.25,208.25,202.297,206.25,000,137.04
2002-09-18,203.50,209.00,200.00,203.50,000,135.213
2002-09-17,204.50,220.00,203.50,204.50,000,135.878
2002-09-16,216.00,216.75,210.00,216.00,000,143.519
2002-09-13,212.00,216.953,204.859,212.00,000,140.861
2002-09-12,213.50,221.629,213.50,213.50,000,141.858
2002-09-11,220.50,226.00,214.25,220.50,000,146.509
2002-09-10,217.00,217.00,208.50,217.00,000,144.183
2002-09-09,209.50,215.00,206.027,209.50,000,139.20
2002-09-06,213.25,216.867,204.00,213.25,000,141.692
2002-09-05,208.75,210.777,200.50,208.75,000,138.702
2002-09-04,204.75,214.25,200.00,204.75,000,136.044
2002-09-03,201.50,213.00,200.00,201.50,000,133.884
2002-09-02,211.00,214.34,208.50,211.00,000,140.197
2002-08-30,211.50,213.75,206.75,211.50,000,140.529
2002-08-29,208.25,214.00,207.00,208.25,000,138.369
2002-08-28,209.75,220.00,209.75,209.75,000,139.366
2002-08-27,217.00,219.00,210.25,217.00,000,144.183
2002-08-26,219.25,219.25,219.25,219.25,000,145.678
2002-08-23,219.25,224.25,217.055,219.25,000,145.678
2002-08-22,222.00,226.00,215.367,222.00,000,147.505
2002-08-21,222.50,227.00,221.00,222.50,000,147.838
2002-08-20,223.00,233.00,221.00,223.00,000,148.17
2002-08-19,229.00,229.00,222.777,229.00,000,152.156
2002-08-16,225.00,229.00,220.00,225.00,000,149.499
2002-08-15,225.00,226.656,219.793,225.00,000,149.499
2002-08-14,219.75,227.848,206.00,219.75,21453000,146.01
2002-08-13,223.25,228.50,213.75,223.25,000,148.336
2002-08-12,220.00,225.50,215.043,220.00,000,146.177
2002-08-09,224.00,224.00,213.00,224.00,000,148.834
2002-08-08,215.75,217.879,215.75,215.75,000,143.353
